Year,Month,Date,Product Subcategory Name,Product Category,Territory Name,Territory Group,Sales
2007,Jul,01/07/2007,Shorts,Clothing,Southwest,North America,1809.30
2007,Jul,01/07/2007,Gloves,Clothing,Southwest,North America,1799.76
2007,Jul,01/07/2007,Tights,Clothing,Northeast,North America,1783.26
2007,Jul,01/07/2007,Bib-Shorts,Clothing,France,Europe,1781.80
2007,Jul,01/07/2007,Helmets,Accessories,Southwest,North America,1715.85
2007,Jul,01/07/2007,Handlebars,Components,Southwest,North America,1708.29
2007,Jul,01/07/2007,Handlebars,Components,Northwest,North America,1529.50
2007,Jul,01/07/2007,Tights,Clothing,Northwest,North America,1484.80
2007,Jul,01/07/2007,Helmets,Accessories,Southeast,North America,1345.77
2007,Jul,01/07/2007,Tights,Clothing,France,Europe,1338.57
2007,Jul,01/07/2007,Gloves,Clothing,France,Europe,1236.74
2007,Jul,01/07/2007,Jerseys,Clothing,Northwest,North America,1211.30
2007,Jul,01/07/2007,Jerseys,Clothing,Northeast,North America,1182.46
2007,Jul,01/07/2007,Shorts,Clothing,Central,North America,1043.83
2007,Jul,01/07/2007,Shorts,Clothing,France,Europe,1007.83
2007,Jul,01/07/2007,Shorts,Clothing,Southeast,North America,899.85
2007,Jul,01/07/2007,Helmets,Accessories,Central,North America,891.57
2007,Jul,01/07/2007,Tights,Clothing,United Kingdom,Europe,854.89
2007,Jul,01/07/2007,Bib-Shorts,Clothing,Northwest,North America,809.91
2007,Jul,01/07/2007,Forks,Components,Southwest,North America,808.98
2007,Jul,01/07/2007,Jerseys,Clothing,France,Europe,807.53
2007,Jul,01/07/2007,Jerseys,Clothing,United Kingdom,Europe,766.19
2007,Jul,01/07/2007,Helmets,Accessories,France,Europe,756.99
2007,Jul,01/07/2007,Helmets,Accessories,Northwest,North America,723.35
2007,Jul,01/07/2007,Handlebars,Components,Southeast,North America,657.71
2007,Jul,01/07/2007,Gloves,Clothing,Central,North America,652.29
2007,Jul,01/07/2007,Bib-Shorts,Clothing,United Kingdom,Europe,647.93
2007,Jul,01/07/2007,Mountain Frames,Components,Central,North America,627.77
2007,Jul,01/07/2007,Helmets,Accessories,Northeast,North America,605.60
2007,Jul,01/07/2007,Shorts,Clothing,United Kingdom,Europe,539.91
2007,Jul,01/07/2007,Handlebars,Components,Central,North America,492.99
2007,Jul,01/07/2007,Forks,Components,Northeast,North America,453.25
2007,Jul,01/07/2007,Locks,Accessories,Canada,North America,439.00
2007,Jul,01/07/2007,Shorts,Clothing,Northwest,North America,431.93
2007,Jul,01/07/2007,Headsets,Components,Southwest,North America,415.88
2007,Jul,01/07/2007,Pumps,Accessories,Canada,North America,391.40
2007,Jul,01/07/2007,Pumps,Accessories,Southwest,North America,379.41
2007,Jul,01/07/2007,Helmets,Accessories,United Kingdom,Europe,370.09
2007,Jul,01/07/2007,Shorts,Clothing,Northeast,North America,287.95
2007,Jul,01/07/2007,Caps,Clothing,Canada,North America,257.94
2007,Jul,01/07/2007,Locks,Accessories,Central,North America,255.00
2007,Jul,01/07/2007,Caps,Clothing,Southwest,North America,226.91
2007,Jul,01/07/2007,Locks,Accessories,Southwest,North America,210.00
2007,Jul,01/07/2007,Caps,Clothing,Southeast,North America,206.16
2007,Jul,01/07/2007,Gloves,Clothing,United Kingdom,Europe,197.80
2007,Jul,01/07/2007,Locks,Accessories,Northwest,North America,195.00
2007,Jul,01/07/2007,Headsets,Components,Northeast,North America,190.72
2007,Jul,01/07/2007,Pumps,Accessories,France,Europe,186.71
2007,Jul,01/07/2007,Pumps,Accessories,Southeast,North America,155.92
2007,Jul,01/07/2007,Locks,Accessories,Southeast,North America,150.00
2007,Jul,01/07/2007,Locks,Accessories,France,Europe,135.00
2007,Jul,01/07/2007,Locks,Accessories,Northeast,North America,135.00
2007,Jul,01/07/2007,Handlebars,Components,United Kingdom,Europe,131.20
2007,Jul,01/07/2007,Pumps,Accessories,Northeast,North America,119.94
2007,Jul,01/07/2007,Caps,Clothing,Central,North America,103.73
2007,Jul,01/07/2007,Pumps,Accessories,Central,North America,95.95
2007,Jul,01/07/2007,Caps,Clothing,France,Europe,93.36
2007,Jul,01/07/2007,Caps,Clothing,Northeast,North America,91.46
2007,Jul,01/07/2007,Pumps,Accessories,Northwest,North America,83.96
2007,Jul,01/07/2007,Caps,Clothing,Northwest,North America,82.98
2007,Jul,01/07/2007,Locks,Accessories,United Kingdom,Europe,75.00
2007,Jul,01/07/2007,Handlebars,Components,France,Europe,72.88
2007,Jul,01/07/2007,Pumps,Accessories,United Kingdom,Europe,35.98
2007,Jul,01/07/2007,Caps,Clothing,United Kingdom,Europe,31.12
2007,Aug,01/08/2007,Road Bikes,Bikes,Southwest,North America,581056.04
2007,Aug,01/08/2007,Road Bikes,Bikes,Canada,North America,419534.35
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Northwest,North America,280590.06
2007,Aug,01/08/2007,Road Bikes,Bikes,Northwest,North America,227891.05
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Southwest,North America,202176.28
2007,Aug,01/08/2007,Road Bikes,Bikes,Northeast,North America,166240.08
2007,Aug,01/08/2007,Road Bikes,Bikes,France,Europe,157828.73
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Canada,North America,143390.15
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Northeast,North America,139567.00
2007,Aug,01/08/2007,Road Bikes,Bikes,Central,North America,125966.68
2007,Aug,01/08/2007,Road Bikes,Bikes,Southeast,North America,125951.23
2007,Aug,01/08/2007,Road Frames,Components,Southwest,North America,113145.32
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Southeast,North America,109131.61
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Central,North America,105388.79
2007,Aug,01/08/2007,Road Bikes,Bikes,United Kingdom,Europe,98739.31
2007,Aug,01/08/2007,Mountain Bikes,Bikes,United Kingdom,Europe,95115.36
2007,Aug,01/08/2007,Road Bikes,Bikes,Australia,Pacific,94169.27
2007,Aug,01/08/2007,Road Frames,Components,Canada,North America,92693.23
2007,Aug,01/08/2007,Mountain Bikes,Bikes,France,Europe,77033.03
2007,Aug,01/08/2007,Mountain Frames,Components,Northwest,North America,58839.73
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Australia,Pacific,55571.19
2007,Aug,01/08/2007,Road Frames,Components,Southeast,North America,48164.13
2007,Aug,01/08/2007,Mountain Frames,Components,Northeast,North America,43265.64
2007,Aug,01/08/2007,Road Frames,Components,Northeast,North America,42658.14
2007,Aug,01/08/2007,Mountain Frames,Components,Southwest,North America,37383.97
2007,Aug,01/08/2007,Mountain Frames,Components,Central,North America,32491.70
2007,Aug,01/08/2007,Road Frames,Components,Central,North America,30924.19
2007,Aug,01/08/2007,Wheels,Components,Southwest,North America,28629.86
2007,Aug,01/08/2007,Road Bikes,Bikes,Germany,Europe,28076.71
2007,Aug,01/08/2007,Road Frames,Components,Northwest,North America,24987.20
2007,Aug,01/08/2007,Mountain Frames,Components,France,Europe,24818.85
2007,Aug,01/08/2007,Road Frames,Components,France,Europe,23687.81
2007,Aug,01/08/2007,Wheels,Components,Canada,North America,21765.45
2007,Aug,01/08/2007,Road Frames,Components,United Kingdom,Europe,21038.52
2007,Aug,01/08/2007,Wheels,Components,Northwest,North America,20186.02
2007,Aug,01/08/2007,Mountain Frames,Components,Canada,North America,18632.29
2007,Aug,01/08/2007,Mountain Frames,Components,Southeast,North America,14238.54
2007,Aug,01/08/2007,Mountain Frames,Components,United Kingdom,Europe,13952.79
2007,Aug,01/08/2007,Wheels,Components,Central,North America,12479.01
2007,Aug,01/08/2007,Wheels,Components,Northeast,North America,12341.46
2007,Aug,01/08/2007,Wheels,Components,Southeast,North America,12203.66
2007,Aug,01/08/2007,Wheels,Components,France,Europe,9703.89
2007,Aug,01/08/2007,Wheels,Components,United Kingdom,Europe,7132.61
2007,Aug,01/08/2007,Bib-Shorts,Clothing,Canada,North America,6760.05
2007,Aug,01/08/2007,Tights,Clothing,Canada,North America,6398.15
2007,Aug,01/08/2007,Mountain Bikes,Bikes,Germany,Europe,6147.29
2007,Aug,01/08/2007,Bib-Shorts,Clothing,Southwest,North America,5939.34
2007,Aug,01/08/2007,Jerseys,Clothing,Canada,North America,5617.14
2007,Aug,01/08/2007,Tights,Clothing,Southwest,North America,5051.33
2007,Aug,01/08/2007,Jerseys,Clothing,Southwest,North America,4210.70
2007,Aug,01/08/2007,Gloves,Clothing,Northwest,North America,3867.08
2007,Aug,01/08/2007,Gloves,Clothing,Canada,North America,3659.72
2007,Aug,01/08/2007,Tights,Clothing,Northwest,North America,3613.02
2007,Aug,01/08/2007,Handlebars,Components,Northwest,North America,3475.40
2007,Aug,01/08/2007,Helmets,Accessories,Canada,North America,3446.51
2007,Aug,01/08/2007,Gloves,Clothing,Southwest,North America,3444.81
2007,Aug,01/08/2007,Bib-Shorts,Clothing,Northeast,North America,3435.82
2007,Aug,01/08/2007,Headsets,Components,Northwest,North America,3370.98
2007,Aug,01/08/2007,Handlebars,Components,Southwest,North America,3228.74
2007,Aug,01/08/2007,Forks,Components,Northwest,North America,3101.02
2007,Aug,01/08/2007,Tights,Clothing,Northeast,North America,3048.34
2007,Aug,01/08/2007,Helmets,Accessories,Southwest,North America,2967.42
2007,Aug,01/08/2007,Bib-Shorts,Clothing,Northwest,North America,2949.87
2007,Aug,01/08/2007,Tights,Clothing,France,Europe,2904.36
2007,Aug,01/08/2007,Jerseys,Clothing,Northwest,North America,2759.06
2007,Aug,01/08/2007,Gloves,Clothing,Northeast,North America,2462.85
2007,Aug,01/08/2007,Tights,Clothing,Southeast,North America,2458.17
2007,Aug,01/08/2007,Handlebars,Components,Canada,North America,2284.65
2007,Aug,01/08/2007,Bib-Shorts,Clothing,France,Europe,2282.15
2007,Aug,01/08/2007,Tights,Clothing,United Kingdom,Europe,2075.72
2007,Aug,01/08/2007,Jerseys,Clothing,Northeast,North America,2009.21
2007,Aug,01/08/2007,Helmets,Accessories,Northwest,North America,1948.67
2007,Aug,01/08/2007,Handlebars,Components,Northeast,North America,1928.20
2007,Aug,01/08/2007,Shorts,Clothing,Northwest,North America,1907.68
2007,Aug,01/08/2007,Gloves,Clothing,Southeast,North America,1869.85
2007,Aug,01/08/2007,Gloves,Clothing,Central,North America,1844.91
2007,Aug,01/08/2007,Bib-Shorts,Clothing,Southeast,North America,1835.80
2007,Aug,01/08/2007,Forks,Components,France,Europe,1821.60
2007,Aug,01/08/2007,Tights,Clothing,Central,North America,1799.76
2007,Aug,01/08/2007,Bib-Shorts,Clothing,United Kingdom,Europe,1781.80
2007,Aug,01/08/2007,Jerseys,Clothing,France,Europe,1751.57
2007,Aug,01/08/2007,Gloves,Clothing,United Kingdom,Europe,1699.75
2007,Aug,01/08/2007,Shorts,Clothing,Canada,North America,1691.72
2007,Aug,01/08/2007,Shorts,Clothing,Southwest,North America,1619.73
2007,Aug,01/08/2007,Jerseys,Clothing,United Kingdom,Europe,1601.60
2007,Aug,01/08/2007,Jerseys,Clothing,Southeast,North America,1567.47
2007,Aug,01/08/2007,Shorts,Clothing,Northeast,North America,1424.16
2007,Aug,01/08/2007,Helmets,Accessories,Northeast,North America,1413.06
2007,Aug,01/08/2007,Forks,Components,Northeast,North America,1368.35
2007,Aug,01/08/2007,Headsets,Components,Northeast,North America,1302.04
2007,Aug,01/08/2007,Bib-Shorts,Clothing,Central,North America,1295.86
2007,Aug,01/08/2007,Forks,Components,Southwest,North America,1279.42
2007,Aug,01/08/2007,Helmets,Accessories,France,Europe,1191.00
2007,Aug,01/08/2007,Headsets,Components,Southwest,North America,1186.16
2007,Aug,01/08/2007,Helmets,Accessories,Southeast,North America,1170.82
2007,Aug,01/08/2007,Gloves,Clothing,France,Europe,1115.90
2007,Aug,01/08/2007,Forks,Components,United Kingdom,Europe,1092.96
2007,Aug,01/08/2007,Handlebars,Components,Central,North America,1071.98
2007,Aug,01/08/2007,Forks,Components,Southeast,North America,1004.03
2007,Aug,01/08/2007,Helmets,Accessories,United Kingdom,Europe,989.14
2007,Aug,01/08/2007,Handlebars,Components,Southeast,North America,979.89
2007,Aug,01/08/2007,Headsets,Components,Central,North America,974.84
2007,Aug,01/08/2007,Headsets,Components,France,Europe,892.76
2007,Aug,01/08/2007,Helmets,Accessories,Central,North America,868.02
2007,Aug,01/08/2007,Forks,Components,Canada,North America,826.16
2007,Aug,01/08/2007,Handlebars,Components,France,Europe,756.84
2007,Aug,01/08/2007,Headsets,Components,Canada,North America,668.24
2007,Aug,01/08/2007,Locks,Accessories,Canada,North America,654.50
2007,Aug,01/08/2007,Shorts,Clothing,France,Europe,611.90
2007,Aug,01/08/2007,Handlebars,Components,United Kingdom,Europe,586.53
2007,Aug,01/08/2007,Jerseys,Clothing,Central,North America,576.81
2007,Aug,01/08/2007,Forks,Components,Central,North America,542.18
2007,Aug,01/08/2007,Shorts,Clothing,Southeast,North America,539.91
2007,Aug,01/08/2007,Pumps,Accessories,Canada,North America,515.74
2007,Aug,01/08/2007,Locks,Accessories,Southwest,North America,510.00
2007,Aug,01/08/2007,Shorts,Clothing,United Kingdom,Europe,503.92
2007,Aug,01/08/2007,Pumps,Accessories,Southwest,North America,479.76
2007,Aug,01/08/2007,Shorts,Clothing,Central,North America,467.92
2007,Aug,01/08/2007,Caps,Clothing,Canada,North America,436.70
2007,Aug,01/08/2007,Locks,Accessories,Northwest,North America,420.00
2007,Aug,01/08/2007,Pumps,Accessories,Northwest,North America,366.62
2007,Aug,01/08/2007,Headsets,Components,United Kingdom,Europe,333.80
2007,Aug,01/08/2007,Caps,Clothing,Southwest,North America,311.19
2007,Aug,01/08/2007,Locks,Accessories,Northeast,North America,300.00
2007,Aug,01/08/2007,Pumps,Accessories,Northeast,North America,287.86
2007,Aug,01/08/2007,Caps,Clothing,Northwest,North America,265.38
2007,Aug,01/08/2007,Locks,Accessories,France,Europe,255.00
2007,Aug,01/08/2007,Caps,Clothing,Northeast,North America,215.41
2007,Aug,01/08/2007,Locks,Accessories,United Kingdom,Europe,210.00
2007,Aug,01/08/2007,Pumps,Accessories,France,Europe,167.92
2007,Aug,01/08/2007,Caps,Clothing,Southeast,North America,153.52
2007,Aug,01/08/2007,Caps,Clothing,France,Europe,138.74
2007,Aug,01/08/2007,Caps,Clothing,United Kingdom,Europe,137.61
2007,Aug,01/08/2007,Headsets,Components,Southeast,North America,136.40
2007,Aug,01/08/2007,Locks,Accessories,Central,North America,135.00
2007,Aug,01/08/2007,Pumps,Accessories,Southeast,North America,119.94
2007,Aug,01/08/2007,Caps,Clothing,Central,North America,93.36
2007,Aug,01/08/2007,Pumps,Accessories,Central,North America,71.96
2007,Aug,01/08/2007,Pumps,Accessories,United Kingdom,Europe,59.97
2007,Aug,01/08/2007,Locks,Accessories,Southeast,North America,30.00
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Southwest,North America,447880.17
2007,Sep,01/09/2007,Road Bikes,Bikes,Southwest,North America,354522.52
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Canada,North America,249848.07
2007,Sep,01/09/2007,Road Bikes,Bikes,Canada,North America,191426.71
2007,Sep,01/09/2007,Road Bikes,Bikes,Northeast,North America,176551.11
2007,Sep,01/09/2007,Road Bikes,Bikes,Southeast,North America,171240.86
2007,Sep,01/09/2007,Road Bikes,Bikes,France,Europe,153962.11
2007,Sep,01/09/2007,Mountain Bikes,Bikes,United Kingdom,Europe,133504.75
2007,Sep,01/09/2007,Road Bikes,Bikes,Australia,Pacific,101795.50
2007,Sep,01/09/2007,Mountain Frames,Components,Southwest,North America,100407.57
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Central,North America,99219.92
2007,Sep,01/09/2007,Road Bikes,Bikes,Central,North America,94201.91
2007,Sep,01/09/2007,Road Frames,Components,Southwest,North America,83876.30
2007,Sep,01/09/2007,Road Bikes,Bikes,United Kingdom,Europe,82731.72
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Northwest,North America,79933.46
2007,Sep,01/09/2007,Road Bikes,Bikes,Northwest,North America,54089.45
2007,Sep,01/09/2007,Road Frames,Components,Northeast,North America,52226.60
2007,Sep,01/09/2007,Mountain Frames,Components,Canada,North America,45938.46
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Southeast,North America,42956.79
2007,Sep,01/09/2007,Road Frames,Components,Southeast,North America,42109.82
2007,Sep,01/09/2007,Road Frames,Components,Canada,North America,40633.69
2007,Sep,01/09/2007,Road Bikes,Bikes,Germany,Europe,32018.22
2007,Sep,01/09/2007,Wheels,Components,Southwest,North America,30854.36
2007,Sep,01/09/2007,Mountain Bikes,Bikes,France,Europe,28041.84
2007,Sep,01/09/2007,Mountain Frames,Components,Northwest,North America,25555.00
2007,Sep,01/09/2007,Road Frames,Components,France,Europe,24894.39
2007,Sep,01/09/2007,Road Frames,Components,Central,North America,23034.10
2007,Sep,01/09/2007,Wheels,Components,Canada,North America,22722.22
2007,Sep,01/09/2007,Mountain Frames,Components,United Kingdom,Europe,20678.98
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Australia,Pacific,14455.29
2007,Sep,01/09/2007,Road Frames,Components,Northwest,North America,14392.11
2007,Sep,01/09/2007,Mountain Frames,Components,Central,North America,10842.94
2007,Sep,01/09/2007,Wheels,Components,Northwest,North America,9952.14
2007,Sep,01/09/2007,Road Frames,Components,United Kingdom,Europe,9364.03
2007,Sep,01/09/2007,Tights,Clothing,Southwest,North America,8699.59
2007,Sep,01/09/2007,Wheels,Components,Southeast,North America,8644.19
2007,Sep,01/09/2007,Bib-Shorts,Clothing,Southwest,North America,8263.78
2007,Sep,01/09/2007,Wheels,Components,United Kingdom,Europe,7646.97
2007,Sep,01/09/2007,Wheels,Components,Central,North America,7490.06
2007,Sep,01/09/2007,Forks,Components,Southwest,North America,7311.07
2007,Sep,01/09/2007,Gloves,Clothing,Southwest,North America,6388.55
2007,Sep,01/09/2007,Mountain Bikes,Bikes,Germany,Europe,6191.94
2007,Sep,01/09/2007,Bib-Shorts,Clothing,Canada,North America,6081.52
2007,Sep,01/09/2007,Mountain Frames,Components,Southeast,North America,5471.91
2007,Sep,01/09/2007,Jerseys,Clothing,Southwest,North America,5325.86
2007,Sep,01/09/2007,Tights,Clothing,Canada,North America,5267.30
2007,Sep,01/09/2007,Handlebars,Components,Southwest,North America,4951.66
2007,Sep,01/09/2007,Headsets,Components,Southwest,North America,4321.36
2007,Sep,01/09/2007,Helmets,Accessories,Southwest,North America,4306.79
2007,Sep,01/09/2007,Shorts,Clothing,Southwest,North America,4248.49
2007,Sep,01/09/2007,Jerseys,Clothing,Canada,North America,4146.29
2007,Sep,01/09/2007,Gloves,Clothing,Canada,North America,4006.54
2007,Sep,01/09/2007,Wheels,Components,Northeast,North America,3974.41
2007,Sep,01/09/2007,Wheels,Components,France,Europe,3639.93
2007,Sep,01/09/2007,Helmets,Accessories,Canada,North America,3192.83
2007,Sep,01/09/2007,Bib-Shorts,Clothing,Central,North America,2753.69
2007,Sep,01/09/2007,Handlebars,Components,Canada,North America,2503.05
2007,Sep,01/09/2007,Gloves,Clothing,Central,North America,2370.98
2007,Sep,01/09/2007,Bib-Shorts,Clothing,Northeast,North America,2321.74
2007,Sep,01/09/2007,Tights,Clothing,Northeast,North America,2294.69
2007,Sep,01/09/2007,Mountain Frames,Components,Northeast,North America,2232.82
2007,Sep,01/09/2007,Shorts,Clothing,Canada,North America,1871.69
